,COLE_NOMBRE_ESTABLECIMIENTO,COLE_NATURALEZA,COLE_AREA_UBICACION,COLE_DEPTO_UBICACION,ESTU_TIENEETNIA,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,ESTU_DEDICACIONLECTURADIARIA,ESTU_DEDICACIONINTERNET,FAMI_NUMLIBROS,conectividad,alimentacion,ESTU_HORASSEMANATRABAJA,PUNT_GLOBAL
862,COL ISAAC NEWTON,1,1,BOGOTÁ,0.05714285714285714,2.6,3.6285714285714286,0.6857142857142857,0.8857142857142857,5.057142857142857,11.82857142857143,44.285714285714285,0.9714285714285714,0.8285714285714286,0.8,261.42857142857144
863,COL ISIDRO MOLINA,1,1,BOGOTÁ,0.0,2.4444444444444446,4.777777777777778,0.7222222222222222,0.7777777777777778,5.666666666666667,10.0,46.388888888888886,1.0,0.8333333333333334,0.9444444444444444,292.72222222222223
864,COL ITEC,1,1,BOGOTÁ,0.0,2.1818181818181817,3.3636363636363638,0.45454545454545453,0.45454545454545453,2.1818181818181817,10.909090909090908,19.09090909090909,0.8181818181818182,1.0,0.8181818181818182,229.36363636363637
865,COL JAIME GARZON,0,1,NORTE SANTANDER,0.0,1.5522388059701493,4.2835820895522385,0.3582089552238806,0.417910447761194,5.104477611940299,9.537313432835822,22.46268656716418,0.6417910447761194,0.4925373134328358,0.6865671641791045,275.13432835820896
866,COL JAIME QUIJANO CABALLERO,1,1,BOGOTÁ,0.0,2.75,3.6538461538461537,0.7307692307692307,0.8076923076923077,4.153846153846154,12.807692307692308,42.5,0.9423076923076923,0.8653846153846154,0.7884615384615384,269.9230769230769
867,COL JAZMIN OCCIDENTAL,1,1,BOGOTÁ,0.0,2.0,3.769230769230769,0.3076923076923077,0.46153846153846156,4.384615384615385,10.038461538461538,32.88461538461539,0.9615384615384616,0.7692307692307693,0.6153846153846154,271.0
868,COL JHON DEWEY,1,1,QUINDIO,0.0,3.235294117647059,3.235294117647059,0.8235294117647058,0.7647058823529411,4.9411764705882355,13.588235294117647,48.23529411764706,1.0,1.0,1.0,261.5882352941176
869,COL JONATHAN SWIFT,1,1,BOGOTÁ,0.043478260869565216,3.217391304347826,3.782608695652174,0.8260869565217391,0.8695652173913043,4.695652173913044,13.695652173913043,49.130434782608695,1.0,0.9130434782608695,0.782608695652174,286.17391304347825
870,COL JORBALAN,1,0,CUNDINAMARCA,0.0,2.6315789473684212,4.2631578947368425,0.7894736842105263,0.8421052631578947,4.421052631578948,12.631578947368421,42.36842105263158,1.0,0.7368421052631579,0.7894736842105263,268.0
871,COL JORDAN DE SAJONIA,1,1,BOGOTÁ,0.0,3.8461538461538463,3.3846153846153846,0.9230769230769231,0.9615384615384616,4.961538461538462,11.538461538461538,62.88461538461539,1.0,1.0,0.8846153846153846,335.88461538461536
872,COL JOSE AQUILINO DURAN,0,1,NORTE SANTANDER,0.0,1.6071428571428572,4.357142857142857,0.25,0.25,3.5357142857142856,8.035714285714286,17.5,0.5714285714285714,0.32142857142857145,0.5357142857142857,243.25
873,COL JOSE DE ACEVEDO Y GOMEZ,1,1,TOLIMA,0.0,1.8,4.0,0.2,0.3,4.8,6.0,13.0,0.7,0.3,0.6,226.0
874,COL JOSE EUSEBIO CARO,0,1,NORTE SANTANDER,0.0,1.4188034188034189,3.8034188034188032,0.36752136752136755,0.47863247863247865,5.794871794871795,7.9743589743589745,30.897435897435898,0.6153846153846154,0.4358974358974359,0.7521367521367521,275.9316239316239
875,COL JOSE EUSTASIO RIVERA,1,0,CUNDINAMARCA,0.0,4.0,3.3333333333333335,0.9166666666666666,0.8333333333333334,5.25,12.0,56.25,1.0,0.9166666666666666,0.8333333333333334,291.4166666666667
876,COL JOSE JOAQUIN CASTRO MARTINEZ,1,1,BOGOTÁ,0.0,3.53125,3.0625,0.9375,0.96875,4.03125,11.4375,47.8125,1.0,0.84375,0.75,303.625
877,COL JOSE JOAQUIN VARGAS,1,1,BOGOTÁ,0.0,2.769230769230769,3.0,0.6923076923076923,0.9230769230769231,3.6923076923076925,10.153846153846153,42.30769230769231,1.0,1.0,0.8461538461538461,291.84615384615387
878,COL JOSE MANUEL MARROQUIN,1,1,BOGOTÁ,0.0,2.90625,4.0625,0.6875,0.75,4.6875,12.28125,41.71875,0.9375,0.90625,0.90625,290.125
879,COL JOSE MARIA CORDOBA,0,1,NORTE SANTANDER,0.0,1.5555555555555556,4.2,0.15555555555555556,0.24444444444444444,4.4,6.533333333333333,17.555555555555557,0.37777777777777777,0.35555555555555557,0.5555555555555556,232.4
880,COL JOSE ORTEGA Y GASSET,1,1,BOGOTÁ,0.0,2.25,3.0,0.75,0.875,8.0625,13.125,37.8125,1.0,0.6875,0.75,296.4375
881,COL JUAN PABLO II,1,1,VALLE,0.0,2.56,3.8,0.8,0.88,6.6,10.68,34.6,0.96,0.76,0.6,311.28
882,COL JUAN RULFO,1,1,BOGOTÁ,0.0,2.057142857142857,4.6571428571428575,0.4857142857142857,0.6857142857142857,4.457142857142857,10.714285714285714,33.0,0.9714285714285714,0.8,0.7714285714285715,251.82857142857142
883,COL JUANA RANGEL DE CUELLAR,0,1,NORTE SANTANDER,0.0,1.4705882352941178,4.529411764705882,0.2647058823529412,0.4117647058823529,5.470588235294118,8.205882352941176,17.941176470588236,0.5,0.3235294117647059,0.5294117647058824,264.3235294117647
884,COL JUANA VELASQUEZ,1,1,HUILA,0.0,1.4,4.066666666666666,0.0,0.4666666666666667,5.2,9.2,47.333333333333336,0.8666666666666667,0.5333333333333333,0.8,251.33333333333334
885,COL JULIA LOPEZ MARTINEZ,1,1,BOGOTÁ,0.0,1.5833333333333333,3.8333333333333335,0.5833333333333334,0.6666666666666666,3.25,12.0,35.833333333333336,0.9166666666666666,0.9166666666666666,0.75,255.91666666666666
886,COL JUVENTUD EN MARCHA,1,1,MAGDALENA,0.0,2.090909090909091,4.818181818181818,0.4090909090909091,0.2727272727272727,5.045454545454546,7.5,35.45454545454545,0.4090909090909091,0.36363636363636365,0.18181818181818182,184.8181818181818
887,COL JUVENTUDES UNIDAS LTDA,1,1,NORTE SANTANDER,0.0,1.8823529411764706,3.3529411764705883,0.5294117647058824,0.5294117647058824,2.4705882352941178,10.588235294117647,18.823529411764707,0.8235294117647058,0.5882352941176471,0.7647058823529411,259.47058823529414
888,COL KAPEIROT,1,1,BOGOTÁ,0.06451612903225806,3.129032258064516,3.903225806451613,0.8387096774193549,0.967741935483871,4.645161290322581,11.516129032258064,48.54838709677419,1.0,0.9354838709677419,0.9354838709677419,293.8709677419355
889,COL LA ANUNCIACION,1,1,ANTIOQUIA,0.0,2.953488372093023,3.2325581395348837,0.8604651162790697,0.9767441860465116,6.558139534883721,12.69767441860465,37.325581395348834,0.9767441860465116,0.813953488372093,0.9534883720930233,298.6511627906977
890,COL LA ANUNCIACION,1,1,RISARALDA,0.0,3.8,3.342857142857143,0.8,0.9714285714285714,5.6571428571428575,13.628571428571428,44.857142857142854,1.0,0.8857142857142857,0.8571428571428571,296.7142857142857
891,COL LA CANDELARIA,1,1,BOLIVAR,0.0,2.25,5.625,0.5625,0.75,6.1875,12.1875,41.5625,0.9375,0.625,0.8125,250.3125
892,COL LA DIVINA ENSEÑANZA,1,1,VALLE,0.0,3.0,3.533333333333333,0.4666666666666667,0.6,4.6,13.6,27.333333333333332,1.0,0.8666666666666667,0.5333333333333333,249.6
893,COL LA FRATERNIDAD,1,1,CUNDINAMARCA,0.0,2.4761904761904763,3.4761904761904763,0.7142857142857143,0.8095238095238095,4.714285714285714,11.285714285714286,29.047619047619047,0.9523809523809523,0.8095238095238095,0.8571428571428571,252.0952380952381
894,COL LA FUENTE DEL SABER,1,1,VALLE,0.0,2.16,3.64,0.48,0.76,3.24,12.36,31.0,0.92,0.76,0.52,228.96
895,COL LA INMACULADA,1,0,CUNDINAMARCA,0.0,3.272727272727273,3.272727272727273,0.7727272727272727,0.8636363636363636,5.7272727272727275,11.045454545454545,66.13636363636364,1.0,0.9545454545454546,0.8636363636363636,312.3181818181818
896,COL LA INMACULADA,1,1,NARIÑO,0.0,2.736842105263158,3.5789473684210527,0.7894736842105263,0.9473684210526315,5.368421052631579,11.842105263157896,42.5,0.9473684210526315,0.8157894736842105,0.7631578947368421,309.89473684210526
897,COL LA MERCED,1,1,VALLE,0.10526315789473684,2.6842105263157894,2.8947368421052633,0.6842105263157895,0.8947368421052632,7.105263157894737,9.631578947368421,42.36842105263158,0.9473684210526315,0.7368421052631579,0.6842105263157895,263.42105263157896
898,COL LA PIEDAD,1,1,VALLE,0.0,3.75,3.5,0.25,0.5,2.25,12.0,36.25,1.0,1.0,0.0,232.25
899,COL LA PRESENTACION,0,1,NORTE SANTANDER,0.007246376811594203,2.072463768115942,3.7681159420289854,0.6594202898550725,0.7463768115942029,6.586956521739131,10.434782608695652,40.57971014492754,0.8985507246376812,0.8333333333333334,0.8913043478260869,301.5
900,COL LA SAGRADA FAMILIA,1,1,MAGDALENA,0.0,2.0517241379310347,3.5517241379310347,0.8448275862068966,0.8793103448275862,5.844827586206897,11.793103448275861,33.189655172413794,0.896551724137931,0.6896551724137931,0.7758620689655172,273.6896551724138
901,COL LA SALLE,0,1,NORTE SANTANDER,0.009174311926605505,1.238532110091743,4.192660550458716,0.1559633027522936,0.26605504587155965,4.541284403669724,7.678899082568807,21.926605504587155,0.4036697247706422,0.42201834862385323,0.6605504587155964,241.91743119266056
902,COL LA SALLE,1,0,RISARALDA,0.0,4.55,2.966666666666667,0.875,0.9166666666666666,5.1,12.95,46.333333333333336,1.0,0.9,0.85,303.45
903,COL LA SALLE,1,1,ANTIOQUIA,0.0,3.0,3.0277777777777777,0.75,0.9166666666666666,5.666666666666667,11.458333333333334,48.68055555555556,1.0,0.8888888888888888,0.7916666666666666,315.0
904,COL LA SALLE,1,1,CORDOBA,0.0,2.658119658119658,3.923076923076923,0.8376068376068376,0.9487179487179487,5.615384615384615,11.846153846153847,37.64957264957265,0.8974358974358975,0.6837606837606838,0.7948717948717948,333.4871794871795
905,COL LA SALLE,1,1,NORTE SANTANDER,0.0,3.267605633802817,3.4788732394366195,0.8732394366197183,0.9436619718309859,6.0,12.507042253521126,41.19718309859155,0.971830985915493,0.8450704225352113,0.8873239436619719,312.09859154929575
906,COL LATINO,1,1,ANTIOQUIA,0.0,1.8833333333333333,3.966666666666667,0.23333333333333334,0.3333333333333333,3.85,8.9625,21.791666666666668,0.6416666666666667,0.6041666666666666,0.4791666666666667,201.97916666666666
907,COL LATINO,1,1,CORDOBA,0.0,2.0,4.0,0.8571428571428571,1.0,3.642857142857143,12.428571428571429,53.214285714285715,0.8571428571428571,0.9285714285714286,0.7142857142857143,305.2857142857143
908,COL LATINO,1,1,TOLIMA,0.0,2.8461538461538463,3.923076923076923,0.7692307692307693,0.7692307692307693,6.923076923076923,8.76923076923077,43.84615384615385,0.9230769230769231,0.6923076923076923,0.8461538461538461,260.9230769230769
909,COL LATINO FRANCES,1,1,BOGOTÁ,0.0,2.4444444444444446,3.4444444444444446,0.5555555555555556,0.7777777777777778,6.666666666666667,12.0,38.333333333333336,1.0,0.6666666666666666,0.8888888888888888,288.0
910,COL LAUSANA,1,1,BOGOTÁ,0.0,3.933333333333333,3.533333333333333,0.8333333333333334,0.9,6.7,13.4,57.333333333333336,1.0,1.0,0.8666666666666667,299.2
911,COL LAZARILLO DE TORMES,1,1,BOGOTÁ,0.037037037037037035,2.4444444444444446,3.5925925925925926,0.7037037037037037,0.8518518518518519,4.666666666666667,11.88888888888889,35.370370370370374,0.9629629629629629,0.8518518518518519,0.8888888888888888,256.5925925925926
912,COL LEON DE GREIFF,1,1,QUINDIO,0.0,2.8823529411764706,3.235294117647059,0.8823529411764706,1.0,4.764705882352941,12.176470588235293,51.1764705882353,1.0,0.8823529411764706,0.9411764705882353,306.5882352941176
913,COL LEONARDO DA VINCI,1,1,BOYACA,0.0,2.0,5.0,1.0,1.0,12.0,6.0,50.0,1.0,1.0,1.0,332.0
914,COL LOPE DE VEGA,1,1,BOGOTÁ,0.023255813953488372,2.9069767441860463,3.511627906976744,0.6511627906976745,0.7674418604651163,5.093023255813954,12.209302325581396,41.16279069767442,1.0,0.9069767441860465,0.7906976744186046,294.06976744186045
915,COL LORENZO DE ALCANTUZ,1,1,BOGOTÁ,0.0,2.144578313253012,4.0602409638554215,0.5060240963855421,0.6746987951807228,4.879518072289157,11.710843373493976,37.40963855421687,0.9879518072289156,0.8433734939759037,0.8192771084337349,253.25301204819277
916,COL LOS AMIGOS DE LA CIENCIA,1,1,NARIÑO,0.7741935483870968,1.4516129032258065,3.3870967741935485,0.9032258064516129,0.9354838709677419,6.967741935483871,12.290322580645162,55.483870967741936,1.0,0.7419354838709677,0.7419354838709677,299.2903225806452
917,COL LOS ANDES N 2,1,1,VALLE,0.014285714285714285,3.742857142857143,2.9714285714285715,0.6428571428571429,0.8428571428571429,4.757142857142857,12.342857142857143,39.5,0.9857142857142858,0.7571428571428571,0.45714285714285713,246.84285714285716
918,COL LOS PORTALES,1,0,META,0.0,3.8666666666666667,3.2666666666666666,0.8,0.8666666666666667,8.6,12.4,59.0,1.0,0.8666666666666667,0.9333333333333333,328.8
919,COL LOS PROCERES,1,1,NORTE SANTANDER,0.0,3.263157894736842,3.8421052631578947,0.8421052631578947,1.0,6.947368421052632,14.210526315789474,57.10526315789474,1.0,0.8947368421052632,0.9473684210526315,322.6842105263158
920,COL LOS SANTOS APOSTOLES,0,1,NORTE SANTANDER,0.0,1.6428571428571428,3.914285714285714,0.4142857142857143,0.5857142857142857,5.228571428571429,8.571428571428571,22.5,0.6857142857142857,0.42857142857142855,0.7857142857142857,316.0857142857143
921,COL LUIGI PIRANDELLO,1,1,BOGOTÁ,0.0,2.9038461538461537,3.730769230769231,0.8269230769230769,0.9230769230769231,4.903846153846154,12.23076923076923,43.46153846153846,1.0,0.9230769230769231,0.8269230769230769,305.96153846153845
922,COL LUIS CARLOS GALAN SARMIENTO,0,1,META,0.0,1.7848837209302326,3.883720930232558,0.4069767441860465,0.5523255813953488,5.093023255813954,10.343023255813954,29.941860465116278,0.8662790697674418,0.6395348837209303,0.47093023255813954,257.70348837209303
923,COL LUIS CARLOS GALAN SARMIENTO,0,1,NORTE SANTANDER,0.0,1.576271186440678,4.3559322033898304,0.4406779661016949,0.5423728813559322,4.576271186440678,9.915254237288135,22.203389830508474,0.7288135593220338,0.559322033898305,0.6610169491525424,256.64406779661016
924,COL LUIS CONCHA CORDOBA,1,1,BOGOTÁ,0.0,3.0952380952380953,3.2857142857142856,0.5714285714285714,0.7619047619047619,5.571428571428571,11.428571428571429,37.857142857142854,0.9047619047619048,0.7619047619047619,0.6666666666666666,294.1904761904762
925,COL LUIS GABRIEL CASTRO,0,1,NORTE SANTANDER,0.0,1.2761194029850746,4.402985074626866,0.22388059701492538,0.29850746268656714,5.2611940298507465,8.708955223880597,21.082089552238806,0.5597014925373134,0.4701492537313433,0.7761194029850746,237.82835820895522
926,COL LUIS LOPEZ DE MESA,1,0,SANTANDER,0.0,4.0,3.25,1.0,0.9375,5.25,11.4375,62.5,1.0,0.9375,0.9375,360.0
927,COL LUIS MARIANO,1,1,BOGOTÁ,0.0,2.1923076923076925,3.8461538461538463,0.7692307692307693,0.8076923076923077,4.730769230769231,10.26923076923077,40.19230769230769,0.9615384615384616,0.8461538461538461,0.5769230769230769,257.5769230769231
928,COL LUJAN,1,1,ANTIOQUIA,0.0,4.7272727272727275,3.3636363636363638,0.6818181818181818,0.9545454545454546,3.409090909090909,14.181818181818182,45.68181818181818,1.0,1.0,0.7272727272727273,258.72727272727275
929,COL LUTERANO SAN LUCAS,1,1,BOGOTÁ,0.0,2.9375,3.53125,0.8125,0.921875,5.15625,11.578125,47.03125,0.984375,0.90625,0.71875,285.296875
930,COL MADRE ANTONIA CERINI,1,1,ANTIOQUIA,0.0,4.35,3.4,0.75,0.9,3.45,13.65,54.25,1.0,0.85,0.9,253.5
931,COL MADRE CARMEN,1,1,NORTE SANTANDER,0.0,3.090909090909091,3.5454545454545454,0.7727272727272727,0.8636363636363636,4.909090909090909,11.045454545454545,34.54545454545455,0.8636363636363636,0.6818181818181818,0.7727272727272727,282.5
932,COL MADRE LAURA,1,1,CAUCA,0.07142857142857142,2.142857142857143,4.071428571428571,0.6071428571428571,0.7142857142857143,5.25,7.607142857142857,35.17857142857143,0.8928571428571429,0.5,0.9285714285714286,280.25
933,COL MADRE PAULA MONTAL,1,1,BOGOTÁ,0.0,1.9433962264150944,4.39622641509434,0.6226415094339622,0.8113207547169812,4.6415094339622645,12.169811320754716,37.075471698113205,0.9622641509433962,0.7547169811320755,0.8113207547169812,280.1132075471698
934,COL MADRID CAMPESTRE,1,1,ANTIOQUIA,0.0,3.764705882352941,3.1176470588235294,0.7647058823529411,0.8823529411764706,5.294117647058823,11.294117647058824,47.35294117647059,1.0,0.8823529411764706,0.9411764705882353,266.52941176470586
935,COL MANDALAY,1,1,BOGOTÁ,0.058823529411764705,2.9411764705882355,3.5294117647058822,0.9117647058823529,0.7941176470588235,4.147058823529412,11.911764705882353,51.3235294117647,0.9705882352941176,0.9411764705882353,0.7941176470588235,275.6470588235294
936,COL MANO AMIGA,1,1,ANTIOQUIA,0.0,2.391304347826087,3.2028985507246377,0.5797101449275363,0.8405797101449275,5.260869565217392,13.826086956521738,27.608695652173914,0.927536231884058,0.8260869565217391,0.8405797101449275,279.6231884057971
937,COL MANUEL ANTONIO FERNANDEZ DE NOVOA,0,1,NORTE SANTANDER,0.0,1.5357142857142858,4.0,0.39285714285714285,0.42857142857142855,4.607142857142857,7.714285714285714,21.964285714285715,0.5357142857142857,0.6071428571428571,0.7857142857142857,245.82142857142858
938,COL MANZANARES,1,1,ANTIOQUIA,0.0,5.2,3.3,0.95,0.9,2.25,13.2,40.5,0.95,0.65,0.95,261.65
939,COL MARCO FIDEL SUAREZ,0,1,NORTE SANTANDER,0.0,1.6785714285714286,4.0476190476190474,0.2619047619047619,0.39285714285714285,4.321428571428571,8.178571428571429,23.214285714285715,0.4880952380952381,0.5476190476190477,0.7023809523809523,229.0952380952381
940,COL MARIA AUXILIADORA,1,1,ANTIOQUIA,0.0,3.4375,3.125,0.9583333333333334,0.9583333333333334,5.3125,12.875,56.25,1.0,0.9583333333333334,0.8541666666666666,313.8958333333333
941,COL MARIA AUXILIADORA CHIA,1,1,CUNDINAMARCA,0.0,2.9565217391304346,3.1739130434782608,0.782608695652174,0.782608695652174,7.173913043478261,12.652173913043478,58.47826086956522,1.0,0.9130434782608695,0.9130434782608695,298.4782608695652
942,COL MARIA AUXILIADORA NORTE,1,1,BOGOTÁ,0.0,3.642857142857143,3.5714285714285716,1.0,0.9285714285714286,8.357142857142858,12.428571428571429,60.714285714285715,1.0,1.0,1.0,315.92857142857144
943,COL MARIA INMACULADA,1,1,BOGOTÁ,0.0,3.245614035087719,3.6315789473684212,0.7192982456140351,0.9122807017543859,6.947368421052632,11.789473684210526,51.05263157894737,0.9824561403508771,0.8596491228070176,0.8421052631578947,295.6140350877193
944,COL MARIA MONTESSORI,1,1,NORTE SANTANDER,0.0,3.5833333333333335,4.166666666666667,0.5833333333333334,0.9166666666666666,5.0,14.25,36.666666666666664,1.0,0.75,0.8333333333333334,279.5
945,COL MARIA REINA,1,1,NORTE SANTANDER,0.0,3.06,3.28,0.78,0.88,4.68,12.78,34.2,0.98,0.82,0.82,295.32
946,COL MARIA REINA DEL CARMELO,1,1,ANTIOQUIA,0.0,2.44,3.64,0.48,0.7,4.44,11.52,37.0,0.92,0.74,0.88,269.18
947,COL MARIANO OSPINA RODRIGUEZ,0,1,NORTE SANTANDER,0.0,1.664179104477612,4.537313432835821,0.39552238805970147,0.4701492537313433,5.126865671641791,8.798507462686567,21.380597014925375,0.5597014925373134,0.43283582089552236,0.7761194029850746,256.0
948,COL MARILLAC,1,1,BOGOTÁ,0.0,2.95,3.6,0.875,0.8,4.875,12.375,44.5,0.95,0.875,0.8,275.425
949,COL MAYOR DE GALES,1,1,BOGOTÁ,0.027777777777777776,3.0833333333333335,3.4444444444444446,0.8055555555555556,0.8333333333333334,5.833333333333333,13.0,50.138888888888886,1.0,0.9722222222222222,0.8611111111111112,277.5833333333333
950,COL MAYOR DE OCCIDENTE,1,1,CUNDINAMARCA,0.0,2.7027027027027026,3.2162162162162162,0.8378378378378378,0.972972972972973,5.4324324324324325,9.72972972972973,40.810810810810814,0.972972972972973,0.8108108108108109,0.8378378378378378,317.6216216216216
951,COL MAYOR DEL CARIBE,1,1,MAGDALENA,0.0625,2.9375,4.125,0.8125,0.75,3.75,14.625,32.5,1.0,0.9375,0.625,227.0625
952,COL MAYOR DEL CLARET,1,1,BOGOTÁ,0.0,2.6842105263157894,3.9473684210526314,0.5263157894736842,0.7894736842105263,6.0,9.789473684210526,57.89473684210526,1.0,0.8947368421052632,0.631578947368421,291.6842105263158
953,COL MAYOR DEL QUIROGA  (TALLER INF QUIROGA),1,1,BOGOTÁ,0.0,2.8,3.2,0.6,0.8,2.7,13.2,32.0,1.0,1.0,1.0,295.2
954,COL MAYOR JOSE CELESTINO MUTIS,1,1,BOGOTÁ,0.0,3.21875,3.25,0.921875,0.890625,4.5,12.0,44.21875,0.984375,0.921875,0.859375,286.59375
955,COL MAYOR PRIMEROS MAESTROS,1,1,BOGOTÁ,0.0,3.5555555555555554,4.037037037037037,0.6296296296296297,0.7407407407407407,4.333333333333333,12.444444444444445,49.074074074074076,0.9259259259259259,0.7037037037037037,0.7777777777777778,273.74074074074076
956,COL MAYOR SAN BENITO APOSTOL,1,1,BOGOTÁ,0.0,2.9714285714285715,3.857142857142857,0.5428571428571428,0.7142857142857143,3.342857142857143,11.057142857142857,37.42857142857143,0.9428571428571428,0.9142857142857143,0.5142857142857142,239.5142857142857
957,COL MAYOR SAN MARCOS,1,1,CAUCA,0.16666666666666666,2.8333333333333335,3.3333333333333335,0.6111111111111112,0.7222222222222222,4.166666666666667,10.5,23.88888888888889,0.8888888888888888,0.5555555555555556,0.6111111111111112,238.77777777777777
958,COL MERCEDARIO SAN PEDRO NOLASCO,1,1,BOGOTÁ,0.0,2.68,3.48,0.72,0.8,7.2,11.52,52.0,0.88,0.84,0.76,300.36
959,COL METODISTA DE COLOMBIA,1,1,BOGOTÁ,0.0,2.8125,4.375,0.625,0.625,2.4375,12.5625,30.0,0.9375,0.6875,0.625,221.375
960,COL METROPOLITANO DE YUMBO,1,1,VALLE,0.0,2.142857142857143,5.285714285714286,0.42857142857142855,0.5714285714285714,4.285714285714286,12.857142857142858,20.0,1.0,0.7142857142857143,0.7142857142857143,246.42857142857142
961,COL MI PATRIA,1,1,BOGOTÁ,0.0,2.875,3.5,0.7916666666666666,0.8333333333333334,4.75,13.125,37.083333333333336,0.9583333333333334,0.7916666666666666,0.8333333333333334,270.5
962,COL MIGUEL ANGEL ASTURIAS,1,1,BOGOTÁ,0.0,2.1707317073170733,3.4390243902439024,0.5853658536585366,0.7804878048780488,5.2682926829268295,12.0,40.1219512195122,0.9512195121951219,0.8292682926829268,0.7560975609756098,280.7317073170732
963,COL MIGUEL ANGEL BUONARROTI,1,1,VALLE,0.0,2.235294117647059,3.411764705882353,0.38235294117647056,0.5294117647058824,3.5294117647058822,11.029411764705882,30.0,0.8823529411764706,0.7647058823529411,0.5588235294117647,227.61764705882354
964,COL MIGUEL ANGEL CORNEJO,1,1,CUNDINAMARCA,0.0,2.5625,4.25,0.625,0.6875,5.4375,10.875,38.75,0.9375,0.8125,0.5625,245.5
965,COL MIGUEL ANTONIO CARO,1,1,BOGOTÁ,0.019230769230769232,3.9038461538461537,3.3076923076923075,0.8846153846153846,0.8461538461538461,3.230769230769231,15.115384615384615,52.98076923076923,1.0,0.9423076923076923,0.8653846153846154,286.88461538461536
966,COL MIGUEL ANTONIO CARO,1,1,SANTANDER,0.0,2.5757575757575757,3.606060606060606,0.8181818181818182,0.696969696969697,5.0,12.272727272727273,27.424242424242426,0.9696969696969697,0.6666666666666666,0.7878787878787878,269.3636363636364
967,COL MIGUEL ANTONIO CARO,1,1,TOLIMA,0.0,1.8333333333333333,4.0,0.16666666666666666,0.3333333333333333,1.5,8.0,12.5,0.8333333333333334,1.0,0.6666666666666666,226.5
968,COL MILIT ACADEMIA GENERAL SANTANDER,1,1,CUNDINAMARCA,0.0,2.6666666666666665,3.0,0.5555555555555556,0.6666666666666666,6.0,8.666666666666666,33.888888888888886,0.8888888888888888,0.6666666666666666,0.7777777777777778,257.55555555555554
969,COL MILIT ANTONIO NARIÑO,1,1,BOGOTÁ,0.3,2.8,3.3333333333333335,0.7,0.6666666666666666,5.3,10.9,34.666666666666664,1.0,0.8666666666666667,0.6333333333333333,273.3666666666667
970,COL MILIT CORONEL JUAN JOSE RONDON,1,1,CUNDINAMARCA,0.0,2.918032786885246,3.557377049180328,0.7377049180327869,0.8852459016393442,3.9836065573770494,11.065573770491802,48.032786885245905,0.9672131147540983,0.8524590163934426,0.819672131147541,277.44262295081967
971,COL MILIT GENERAL FRANCISCO DE PAULA SANTANDER,1,1,NORTE SANTANDER,0.0,3.2,3.32,0.72,0.76,6.0,11.64,36.8,1.0,0.68,0.76,271.48
972,COL MILIT GENERAL PEDRO NEL OSPINA,1,1,ANTIOQUIA,0.0,3.2777777777777777,3.888888888888889,0.7222222222222222,0.6666666666666666,4.833333333333333,9.666666666666666,43.333333333333336,1.0,0.8888888888888888,0.8888888888888888,266.8888888888889
973,COL MILIT GENERAL SANTANDER,1,1,SANTANDER,0.0,3.1176470588235294,3.980392156862745,0.6470588235294118,0.8235294117647058,4.588235294117647,12.647058823529411,37.745098039215684,0.9803921568627451,0.8823529411764706,0.7647058823529411,285.47058823529414
974,COL MILIT GUSTAVO MATAMOROS D`COSTA,1,1,NORTE SANTANDER,0.0,2.6470588235294117,3.7058823529411766,0.8823529411764706,0.9411764705882353,5.117647058823529,10.588235294117647,31.176470588235293,0.8235294117647058,0.8235294117647058,0.8235294117647058,262.70588235294116
975,COL MILIT JOSE ANTONIO GALAN,1,1,BOGOTÁ,0.0,2.8095238095238093,3.6984126984126986,0.6349206349206349,0.746031746031746,6.0,11.047619047619047,49.285714285714285,0.9682539682539683,0.8253968253968254,0.6507936507936508,260.6507936507937
976,COL MILIT JOSE MARIA CORDOBA,1,1,ANTIOQUIA,0.0,3.0952380952380953,3.380952380952381,0.6190476190476191,0.8571428571428571,5.142857142857143,13.142857142857142,34.523809523809526,1.0,0.9047619047619048,0.8571428571428571,266.8095238095238
977,COL MILIT SIMON BOLIVAR,1,1,BOGOTÁ,0.0,3.245614035087719,3.6842105263157894,0.7719298245614035,0.8947368421052632,4.894736842105263,12.368421052631579,49.95614035087719,0.9824561403508771,0.9298245614035088,0.9035087719298246,285.0964912280702
978,COL MILITAR  MANUEL MURILLO TORO,1,1,CESAR,0.0,3.2,3.4,0.8,1.0,7.2,15.6,65.0,0.8,1.0,0.8,241.8
979,COL MILITAR CALDAS,1,1,CUNDINAMARCA,0.0,3.032258064516129,3.064516129032258,0.7419354838709677,0.967741935483871,4.451612903225806,12.096774193548388,45.0,1.0,0.9032258064516129,0.7419354838709677,283.7096774193548
980,COL MILITAR COLOMBIA,1,1,NARIÑO,0.0,2.4761904761904763,3.5714285714285716,0.6666666666666666,0.7142857142857143,6.142857142857143,11.285714285714286,40.0,0.9523809523809523,0.8571428571428571,0.8095238095238095,263.4761904761905
981,COL MILITAR COOP JUSTINIANO QUIÑONEZ ANGULO,1,1,BOGOTÁ,0.0,2.5161290322580645,3.4838709677419355,0.7580645161290323,0.8064516129032258,4.838709677419355,11.17741935483871,40.32258064516129,0.9838709677419355,0.8064516129032258,0.7903225806451613,267.7903225806452
