,COLE_NOMBRE_ESTABLECIMIENTO,COLE_NATURALEZA,COLE_AREA_UBICACION,COLE_DEPTO_UBICACION,ESTU_TIENEETNIA,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,Educacion_padres,ESTU_DEDICACIONLECTURADIARIA,ESTU_DEDICACIONINTERNET,FAMI_NUMLIBROS,conectividad,alimentacion,ESTU_HORASSEMANATRABAJA,PUNT_GLOBAL
4364,I.E. RENACER PÁEZ,0,0,CAUCA,100.0,1.875,5.125,37.5,3.0,5.8125,18.75,18.75,43.75,75.0,224.25
4365,I.E. REPUBLICA DE ARGENTINA,0,1,BOLIVAR,0.0,1.8028169014084507,4.267605633802817,91.54929577464789,6.338028169014085,10.43661971830986,26.760563380281692,76.05633802816901,64.7887323943662,15.492957746478872,243.05633802816902
4366,I.E. RICARDO GONZÁLEZ,0,1,CESAR,0.0,1.5416666666666667,4.388888888888889,80.55555555555556,6.291666666666667,8.791666666666666,23.26388888888889,76.38888888888889,43.05555555555556,20.833333333333336,251.81944444444446
4367,I.E. RIO CEDRO,0,0,CORDOBA,100.0,1.3888888888888888,4.111111111111111,22.22222222222222,5.333333333333333,5.833333333333333,26.666666666666668,16.666666666666664,27.77777777777778,33.33333333333333,209.33333333333334
4368,I.E. RIO GRANDE,0,0,ANTIOQUIA,96.7741935483871,1.7419354838709677,4.290322580645161,61.29032258064516,4.645161290322581,8.225806451612904,21.93548387096774,67.74193548387096,35.483870967741936,25.806451612903224,214.19354838709677
4369,I.E. RIO GRANDE DE LA MAGDALENA,0,0,BOLIVAR,0.0,1.7692307692307692,3.923076923076923,57.692307692307686,6.6923076923076925,8.307692307692308,29.615384615384617,30.76923076923077,19.230769230769234,23.076923076923077,210.65384615384616
4370,I.E. ROBERTO VELANDIA,0,0,CUNDINAMARCA,0.0,2.348101265822785,3.8354430379746836,67.08860759493672,3.9683544303797467,10.158227848101266,26.582278481012658,94.30379746835443,58.86075949367089,31.645569620253166,261.6518987341772
4371,I.E. RODOLFO CASTRO CASTRO,0,0,CESAR,0.0,1.435897435897436,5.0,51.28205128205128,4.076923076923077,6.769230769230769,29.615384615384617,38.46153846153847,58.97435897435898,23.076923076923077,221.30769230769232
4372,I.E. ROSEDAL,1,1,BOLIVAR,0.0,1.8676470588235294,4.470588235294118,76.47058823529412,6.4411764705882355,7.852941176470588,26.176470588235293,60.29411764705882,42.64705882352941,13.23529411764706,247.39705882352942
4373,I.E. RUFINA VIEJA,0,0,BOLIVAR,0.0,2.5,5.0,0.0,7.5,4.5,17.5,0.0,0.0,100.0,165.5
4374,I.E. RUR ALTO AFAN,0,0,PUTUMAYO,0.0,1.4,4.6,20.0,3.0,6.0,13.0,60.0,20.0,40.0,239.0
4375,I.E. RUR GALLINAZO,0,0,PUTUMAYO,0.0,2.0,2.0,0.0,4.5,4.5,17.5,0.0,50.0,100.0,215.5
4376,I.E. RURAL LAS LAJAS,0,0,CAQUETA,0.0,1.8823529411764706,3.9411764705882355,58.82352941176471,5.294117647058823,8.470588235294118,22.058823529411764,47.05882352941176,29.411764705882355,23.52941176470588,222.0
4377,I.E. RURAL LUIS ANTONIO DUQUE PEÑA,0,0,CUNDINAMARCA,0.0,1.4146341463414633,4.073170731707317,41.46341463414634,4.463414634146342,7.024390243902439,27.4390243902439,56.09756097560976,58.536585365853654,43.90243902439025,211.9512195121951
4378,I.E. RURAL MARIA AUXILIADORA DE CUESTECITAS,0,1,LA GUAJIRA,2.857142857142857,1.9428571428571428,4.2,74.28571428571429,6.3428571428571425,7.8,29.142857142857142,45.714285714285715,57.14285714285714,37.142857142857146,199.71428571428572
4379,I.E. SABAS BELTRAN,0,0,CAUCA,87.5,1.5,4.75,12.5,6.375,6.75,13.75,25.0,37.5,87.5,201.625
4380,I.E. SAGRADA FAMILIA,0,1,CAUCA,72.41379310344827,1.5517241379310345,3.4827586206896552,82.75862068965517,4.758620689655173,9.413793103448276,21.551724137931036,65.51724137931035,48.275862068965516,17.24137931034483,240.6551724137931
4381,I.E. SAGRADA FAMILIA MAFALDA,1,1,BOYACA,0.0,2.4615384615384617,3.769230769230769,92.3076923076923,7.384615384615385,9.692307692307692,38.07692307692308,76.92307692307693,84.61538461538461,23.076923076923077,273.46153846153845
4382,I.E. SAGRADO CORAZON,0,1,CAUCA,100.0,1.5714285714285714,4.0,71.42857142857143,4.553571428571429,8.946428571428571,18.035714285714285,62.5,35.714285714285715,17.857142857142858,227.17857142857142
4383,I.E. SAGRADO CORAZON DE JESUS,0,0,BOLIVAR,73.33333333333333,1.8,5.266666666666667,73.33333333333333,5.0,6.0,26.666666666666668,26.666666666666668,40.0,13.333333333333334,202.06666666666666
4384,I.E. SAGRADO CORAZON DE JESUS,0,0,CESAR,0.0,1.3333333333333333,3.6666666666666665,0.0,3.0,4.0,15.0,33.33333333333333,66.66666666666666,33.33333333333333,187.33333333333334
4385,I.E. SAGRADO CORAZON DE JESUS,0,0,CORDOBA,100.0,1.6666666666666667,4.0,66.66666666666666,4.5,4.5,16.666666666666668,50.0,50.0,50.0,211.16666666666666
4386,I.E. SAGRADO CORAZON DE JESUS,0,1,LA GUAJIRA,58.333333333333336,2.0833333333333335,3.8333333333333335,75.0,4.5,10.25,35.833333333333336,83.33333333333334,58.333333333333336,33.33333333333333,215.25
4387,I.E. SAGRADO CORAZON DE JESUS,0,1,VICHADA,47.61904761904761,1.7619047619047619,4.714285714285714,47.61904761904761,6.714285714285714,5.142857142857143,31.904761904761905,47.61904761904761,42.857142857142854,61.904761904761905,227.33333333333334
4388,I.E. SAGRADO CORAZON DE JESUS,1,1,TOLIMA,10.526315789473683,2.3157894736842106,3.4210526315789473,94.73684210526315,3.6315789473684212,8.68421052631579,28.68421052631579,78.94736842105263,73.68421052631578,42.10526315789473,257.05263157894734
4389,I.E. SAGRADO CORAZÓN,0,1,CESAR,0.0,1.1875,4.5,50.0,4.5,7.125,17.1875,25.0,62.5,12.5,240.4375
4390,I.E. SAGRADO CORAZÓN DE JESÚS,0,1,ANTIOQUIA,0.0,1.746031746031746,4.2063492063492065,85.71428571428571,4.619047619047619,10.904761904761905,19.523809523809526,71.42857142857143,46.03174603174603,36.507936507936506,193.61904761904762
4391,I.E. SAMORE,0,0,NORTE SANTANDER,0.0,1.75,4.4,40.0,3.15,5.25,22.75,55.00000000000001,40.0,50.0,241.3
4392,I.E. SAMUEL ARRIETA MOLINA,0,0,CESAR,0.0,1.2777777777777777,4.888888888888889,38.88888888888889,4.333333333333333,4.166666666666667,25.833333333333332,22.22222222222222,44.44444444444444,50.0,227.5
4393,I.E. SAMUEL IGNACIO SANTAMARIA,0,0,BOYACA,0.0,1.5833333333333333,4.166666666666667,25.0,2.25,4.25,22.5,8.333333333333332,33.33333333333333,33.33333333333333,216.58333333333334
4394,I.E. SAN  JUAN BOSCO,0,0,SANTANDER,0.0,1.2,4.333333333333333,13.333333333333334,4.0,6.4,17.333333333333332,26.666666666666668,53.333333333333336,53.333333333333336,249.26666666666668
4395,I.E. SAN ALBERTO MAGNO,0,1,CESAR,0.0,1.457142857142857,4.0,78.57142857142857,5.742857142857143,7.628571428571429,28.642857142857142,61.42857142857143,44.285714285714285,14.285714285714285,282.15714285714284
4396,I.E. SAN ANTONIO,0,0,VALLE,0.0,1.3,3.8,50.0,4.2,6.6,28.5,50.0,30.0,50.0,206.1
4397,I.E. SAN ANTONIO DE PADUA,0,1,CAUCA,0.0,1.4833333333333334,3.8666666666666667,68.33333333333333,4.95,7.5,30.833333333333332,66.66666666666666,53.333333333333336,35.0,278.53333333333336
4398,I.E. SAN ANTONIO DE PIOJÓ,0,1,ATLANTICO,0.0,1.9130434782608696,4.130434782608695,69.56521739130434,4.434782608695652,7.304347826086956,25.217391304347824,43.47826086956522,39.130434782608695,39.130434782608695,210.56521739130434
4399,I.E. SAN ANTONIO MARÍA CLARET,0,1,CORDOBA,0.0,1.7333333333333334,4.133333333333334,96.66666666666667,5.2,12.7,28.666666666666668,96.66666666666667,66.66666666666666,46.666666666666664,279.46666666666664
4400,I.E. SAN BERNARDO,0,1,CORDOBA,7.82608695652174,1.4869565217391305,3.8869565217391306,73.91304347826086,5.582608695652174,9.730434782608695,23.434782608695652,66.95652173913044,40.0,33.91304347826087,251.70434782608694
4401,I.E. SAN CARLOS,0,1,CAUCA,0.0,1.7142857142857142,3.5714285714285716,57.14285714285714,4.285714285714286,4.428571428571429,24.523809523809526,47.61904761904761,42.857142857142854,47.61904761904761,240.8095238095238
4402,I.E. SAN FELIPE,0,1,BOYACA,0.0,1.7878787878787878,4.212121212121212,33.33333333333333,5.090909090909091,7.090909090909091,28.636363636363637,57.57575757575758,51.515151515151516,33.33333333333333,255.27272727272728
4403,I.E. SAN FERNANDO,0,0,SANTANDER,0.0,1.5,5.0,50.0,6.0,10.5,62.5,100.0,50.0,0.0,206.0
4404,I.E. SAN FRACISCO DE ASIS,0,1,ANTIOQUIA,16.853932584269664,1.797752808988764,3.6741573033707864,84.26966292134831,6.303370786516854,10.853932584269662,26.46067415730337,87.64044943820225,58.42696629213483,17.97752808988764,230.98876404494382
4405,I.E. SAN FRANCISCO,0,0,BOYACA,0.0,1.7777777777777777,4.333333333333333,22.22222222222222,3.0,4.333333333333333,21.11111111111111,33.33333333333333,22.22222222222222,33.33333333333333,254.22222222222223
4406,I.E. SAN FRANCISCO,0,0,CESAR,0.0,1.5714285714285714,3.857142857142857,42.857142857142854,6.0,9.428571428571429,18.571428571428573,0.0,28.57142857142857,42.857142857142854,212.71428571428572
4407,I.E. SAN FRANCISCO DE LOBA,0,0,BOLIVAR,0.0,1.9,5.6,60.0,3.9,7.5,17.0,0.0,20.0,10.0,248.6
4408,I.E. SAN GABRIEL ARCÁNGEL,0,1,ANTIOQUIA,0.0,2.0,3.5,50.0,2.25,18.0,23.75,100.0,25.0,50.0,263.75
4409,I.E. SAN IGNACIO,0,0,NARIÑO,0.0,1.6666666666666667,3.0,0.0,7.0,5.0,28.333333333333332,0.0,0.0,33.33333333333333,229.66666666666666
4410,I.E. SAN IGNACIO,0,0,SUCRE,0.0,2.0,5.75,0.0,4.875,7.125,21.25,0.0,25.0,75.0,191.125
4411,I.E. SAN IGNACIO DE LOYOLA,0,1,BOYACA,0.0,1.671875,3.9375,46.875,3.84375,7.6875,24.296875,40.625,60.9375,34.375,232.515625
4412,I.E. SAN ISIDRO,0,0,BOLIVAR,100.0,2.090909090909091,4.636363636363637,36.36363636363637,5.454545454545454,8.181818181818182,20.454545454545453,45.45454545454545,36.36363636363637,63.63636363636363,185.0
4413,I.E. SAN ISIDRO,0,0,CAUCA,0.0,1.0666666666666667,4.466666666666667,20.0,6.0,3.6,14.666666666666666,6.666666666666667,13.333333333333334,40.0,248.8
4414,I.E. SAN ISIDRO LABRADOR,0,0,CESAR,96.96969696969697,1.878787878787879,4.878787878787879,60.60606060606061,6.7272727272727275,6.909090909090909,30.606060606060606,30.303030303030305,51.515151515151516,33.33333333333333,222.4848484848485
4415,I.E. SAN JOSE,0,1,CAUCA,100.0,1.6956521739130435,5.608695652173913,52.17391304347826,5.413043478260869,5.869565217391305,17.934782608695652,23.91304347826087,21.73913043478261,58.69565217391305,183.84782608695653
4416,I.E. SAN JOSE,0,1,CESAR,0.0,1.5384615384615385,4.384615384615385,66.66666666666666,5.584615384615384,8.046153846153846,22.94871794871795,48.205128205128204,49.743589743589745,21.025641025641026,241.02564102564102
4417,I.E. SAN JOSE,0,1,CORDOBA,17.073170731707318,1.6585365853658536,5.097560975609756,41.46341463414634,3.8780487804878048,9.146341463414634,18.536585365853657,31.70731707317073,31.70731707317073,26.82926829268293,228.7560975609756
4418,I.E. SAN JOSE,0,1,SUCRE,0.0,1.3714285714285714,4.371428571428571,73.33333333333333,5.3428571428571425,7.771428571428571,24.666666666666668,44.761904761904766,42.857142857142854,20.952380952380953,226.52380952380952
4419,I.E. SAN JOSE DE ACHI,0,1,BOLIVAR,5.88235294117647,1.9411764705882353,4.529411764705882,58.82352941176471,4.588235294117647,5.647058823529412,28.235294117647058,47.05882352941176,29.411764705882355,29.411764705882355,231.76470588235293
4420,I.E. SAN JOSE DE ALMAGRA,0,0,SUCRE,0.0,2.0,5.888888888888889,22.22222222222222,5.0,4.0,16.666666666666668,22.22222222222222,11.11111111111111,33.33333333333333,218.88888888888889
4421,I.E. SAN JOSE DE LA GUNETA,0,0,CORDOBA,5.88235294117647,1.411764705882353,5.235294117647059,23.52941176470588,4.764705882352941,4.588235294117647,25.88235294117647,11.76470588235294,17.647058823529413,35.294117647058826,216.2941176470588
4422,I.E. SAN JOSE DE LA PESQUERA,0,0,ARAUCA,0.0,1.5625,4.5,31.25,5.625,6.5625,16.875,37.5,31.25,31.25,202.75
4423,I.E. SAN JOSE DE MOTOSO.,0,0,SANTANDER,0.0,1.5,4.375,50.0,5.0625,7.3125,29.6875,62.5,62.5,56.25,283.4375
4424,I.E. SAN JOSE DE MULATOS,0,0,ANTIOQUIA,0.0,1.7272727272727273,4.454545454545454,45.45454545454545,5.7272727272727275,4.636363636363637,44.09090909090909,18.181818181818183,18.181818181818183,63.63636363636363,200.9090909090909
4425,I.E. SAN JOSE DE NAZARETH,0,0,BOYACA,0.0,1.4,3.8,0.0,4.2,4.2,10.0,0.0,40.0,20.0,206.8
4426,I.E. SAN JOSE DE RIVERA,0,0,SUCRE,0.0,2.076923076923077,4.230769230769231,30.76923076923077,4.153846153846154,5.538461538461538,29.615384615384617,15.384615384615385,7.6923076923076925,46.15384615384615,198.23076923076923
4427,I.E. SAN JOSE DEL VALLE,1,1,SANTANDER,0.0,1.6,2.6,60.0,5.4,12.0,37.0,100.0,100.0,0.0,264.6
4428,I.E. SAN JOSE NO 1,0,1,BOLIVAR,0.0,1.5700934579439252,4.401869158878505,58.87850467289719,4.682242990654205,7.962616822429907,24.485981308411215,54.20560747663551,40.18691588785047,40.18691588785047,226.66355140186917
4429,I.E. SAN JOSE NO 2,0,1,BOLIVAR,0.0,1.5625,4.6875,57.8125,6.609375,7.875,24.765625,53.125,31.25,28.125,255.953125
4430,I.E. SAN JOSÉ,0,1,TOLIMA,0.9708737864077669,2.1941747572815533,3.7184466019417477,75.72815533980582,4.398058252427185,10.368932038834952,27.038834951456312,84.46601941747572,58.252427184466015,41.74757281553398,239.80582524271844
4431,I.E. SAN JOSÉ,1,0,ANTIOQUIA,0.0,1.7647058823529411,3.6176470588235294,69.11764705882352,5.382352941176471,10.852941176470589,27.205882352941178,67.64705882352942,52.94117647058824,27.941176470588236,237.51470588235293
4432,I.E. SAN JOSÉ - EL TRIGAL,0,1,NORTE SANTANDER,0.0,1.621212121212121,4.090909090909091,60.60606060606061,4.863636363636363,8.0,21.28787878787879,62.121212121212125,36.36363636363637,33.33333333333333,257.95454545454544
4433,I.E. SAN JOSÉ MARÍA ESCRIVA DE BALAGUER,0,1,CUNDINAMARCA,0.0,2.3917525773195876,4.092783505154639,77.31958762886599,4.515463917525773,11.443298969072165,43.608247422680414,96.90721649484536,86.5979381443299,27.835051546391753,283.4226804123711
4434,I.E. SAN JOSÉ OBRERO,0,1,ANTIOQUIA,0.0,1.5263157894736843,3.6315789473684212,57.89473684210527,4.578947368421052,7.7368421052631575,24.736842105263158,63.1578947368421,47.368421052631575,15.789473684210526,219.1578947368421
4435,I.E. SAN JOSÉ OBRERO,1,1,GUAVIARE,0.0,2.6666666666666665,3.380952380952381,95.23809523809523,4.142857142857143,11.714285714285714,48.333333333333336,95.23809523809523,80.95238095238095,33.33333333333333,276.6666666666667
4436,I.E. SAN JUAN  BOSCO,0,1,CESAR,1.5384615384615385,1.3846153846153846,4.323076923076923,47.69230769230769,5.3076923076923075,7.707692307692308,22.307692307692307,44.61538461538462,38.46153846153847,21.53846153846154,212.87692307692308
4437,I.E. SAN JUAN BAUTISTA,0,0,CESAR,0.0,1.5714285714285714,3.5714285714285716,42.857142857142854,4.285714285714286,9.428571428571429,39.285714285714285,42.857142857142854,71.42857142857143,0.0,246.14285714285714
4438,I.E. SAN JUAN BAUTISTA,0,1,SUCRE,0.0,2.0,4.543859649122807,78.94736842105263,6.421052631578948,9.105263157894736,21.57894736842105,54.385964912280706,49.122807017543856,36.84210526315789,236.47368421052633
4439,I.E. SAN JUAN BAUTISTA DE PIZA,0,0,SUCRE,0.0,1.8181818181818181,4.363636363636363,54.54545454545454,5.318181818181818,6.681818181818182,28.40909090909091,27.27272727272727,45.45454545454545,63.63636363636363,202.0
4440,I.E. SAN JUAN BAUTISTA DE PUEBLO NUEVO,0,0,SUCRE,0.0,1.3333333333333333,5.5,25.0,7.25,4.25,21.25,8.333333333333332,16.666666666666664,91.66666666666666,225.33333333333334
4441,I.E. SAN JUAN BOSCO,0,1,ANTIOQUIA,0.0,1.6666666666666667,5.0,66.66666666666666,4.5,9.25,19.583333333333332,75.0,33.33333333333333,8.333333333333332,220.16666666666666
4442,I.E. SAN JUAN BOSCO,0,1,NORTE SANTANDER,0.0,1.5116279069767442,4.255813953488372,41.86046511627907,3.8372093023255816,6.6976744186046515,18.837209302325583,32.55813953488372,37.2093023255814,18.6046511627907,260.27906976744185
4443,I.E. SAN JUAN DE LOS LLANOS,0,0,CASANARE,0.0,3.1666666666666665,5.333333333333333,0.0,4.0,5.0,12.5,33.33333333333333,50.0,50.0,208.5
4444,I.E. SAN LUCAS,0,0,BOLIVAR,0.0,1.8,4.6,20.0,4.8,4.2,19.0,60.0,20.0,60.0,248.6
4445,I.E. SAN LUIS BELTRAN,0,0,BOLIVAR,100.0,2.1944444444444446,4.944444444444445,44.44444444444444,5.666666666666667,7.75,16.666666666666668,25.0,27.77777777777778,52.77777777777778,182.08333333333334
4446,I.E. SAN LUIS BELTRAN,0,1,BOLIVAR,100.0,2.2244897959183674,4.918367346938775,34.69387755102041,4.1020408163265305,6.489795918367347,17.755102040816325,26.53061224489796,34.69387755102041,57.14285714285714,183.87755102040816
4447,I.E. SAN LUIS BELTRAN,0,1,BOYACA,0.0,1.3103448275862069,4.103448275862069,31.03448275862069,5.068965517241379,5.586206896551724,23.275862068965516,6.896551724137931,41.37931034482759,44.827586206896555,247.89655172413794
4448,I.E. SAN LUIS DE GACENO,0,1,BOYACA,0.0,1.88,3.88,56.00000000000001,4.8,8.16,29.2,88.0,60.0,52.0,267.32
4449,I.E. SAN MARTIN DE PORRES,0,1,ANTIOQUIA,0.0,1.5535714285714286,4.571428571428571,58.92857142857143,5.035714285714286,8.571428571428571,25.982142857142858,53.57142857142857,50.0,50.0,192.71428571428572
4450,I.E. SAN MARTIN DE TOURS,0,1,CESAR,0.0,1.3571428571428572,4.5,53.57142857142857,5.678571428571429,7.285714285714286,23.392857142857142,64.28571428571429,50.0,35.714285714285715,257.60714285714283
4451,I.E. SAN MIGUEL,0,0,BOYACA,0.0,1.9166666666666667,3.8333333333333335,41.66666666666667,3.5,7.5,27.916666666666668,33.33333333333333,50.0,16.666666666666664,244.83333333333334
4452,I.E. SAN MIGUEL,0,1,CESAR,0.0,1.280701754385965,4.157894736842105,47.368421052631575,5.052631578947368,6.157894736842105,16.842105263157894,42.10526315789473,36.84210526315789,28.07017543859649,233.75438596491227
4453,I.E. SAN MIGUEL ARCANGEL,1,1,BOYACA,0.0,2.4545454545454546,3.3636363636363638,81.81818181818183,5.7272727272727275,10.909090909090908,38.18181818181818,90.9090909090909,72.72727272727273,18.181818181818183,264.1818181818182
4454,I.E. SAN NICOLAS DE TOLENTINO,0,1,ATLANTICO,0.0,2.08,3.96,96.0,6.42,11.88,38.6,84.0,80.0,20.0,286.58
4455,I.E. SAN PEDRO CLAVER,0,0,BOYACA,0.0,1.6470588235294117,4.0588235294117645,39.21568627450981,6.117647058823529,8.117647058823529,24.11764705882353,27.450980392156865,49.01960784313725,43.13725490196079,244.92156862745097
4456,I.E. SAN PEDRO CLAVER,0,0,VALLE,0.0,1.8333333333333333,4.333333333333333,16.666666666666664,4.5,6.5,21.666666666666668,50.0,16.666666666666664,50.0,217.33333333333334
4457,I.E. SAN PEDRO CLAVER,0,1,ANTIOQUIA,0.0,1.6964285714285714,4.125,67.85714285714286,4.794642857142857,10.473214285714286,21.607142857142858,76.78571428571429,46.42857142857143,27.67857142857143,220.92857142857142
4458,I.E. SAN PEDRO CLAVER,0,1,CAUCA,92.3076923076923,2.0,4.384615384615385,84.61538461538461,5.769230769230769,8.423076923076923,26.53846153846154,65.38461538461539,46.15384615384615,11.538461538461538,228.19230769230768
4459,I.E. SAN PEDRO Y SAN PABLO,0,1,CAUCA,100.0,1.8181818181818181,5.181818181818182,72.72727272727273,3.8181818181818183,6.0,18.636363636363637,36.36363636363637,18.181818181818183,63.63636363636363,200.0
4460,I.E. SAN ROQUE,0,0,SUCRE,0.0,1.2857142857142858,4.142857142857143,71.42857142857143,4.285714285714286,6.857142857142857,20.714285714285715,14.285714285714285,0.0,28.57142857142857,241.0
4461,I.E. SAN SEBASTIAN,0,0,CESAR,0.0,1.5,4.0,100.0,1.5,4.5,10.0,0.0,0.0,0.0,211.5
4462,I.E. SAN VICENTE,0,1,VALLE,0.0,2.111111111111111,3.685185185185185,88.88888888888889,5.305555555555555,10.777777777777779,32.77777777777778,96.29629629629629,73.14814814814815,16.666666666666664,267.3425925925926
4463,I.E. SAN VICENTE DEL CONGO,0,0,ANTIOQUIA,0.0,2.3636363636363638,3.909090909090909,31.818181818181817,4.909090909090909,6.136363636363637,29.772727272727273,18.181818181818183,31.818181818181817,36.36363636363637,218.36363636363637
4464,I.E. SANTA BARBARA,0,0,BOYACA,0.0,1.625,4.5,0.0,3.0,4.125,13.75,37.5,62.5,62.5,241.75
4465,I.E. SANTA CATALINA DE LABOURE,0,1,CAUCA,5.0,1.625,4.25,65.0,4.8,6.75,22.0,50.0,50.0,55.00000000000001,247.575
4466,I.E. SANTA CRUZ,0,0,SANTANDER,0.0,1.0,4.0,0.0,4.5,1.5,10.0,0.0,100.0,100.0,210.5
4467,I.E. SANTA CRUZ ALTO SIGUI,0,0,CAUCA,100.0,3.0,7.0,100.0,6.0,12.0,10.0,0.0,0.0,100.0,173.0
4468,I.E. SANTA ELENA LA CABRERA,0,0,CAUCA,0.0,1.0,4.0,0.0,6.0,3.0,17.5,0.0,50.0,0.0,251.0
4469,I.E. SANTA FE,0,1,ANTIOQUIA,91.8918918918919,1.5405405405405406,4.837837837837838,56.75675675675676,4.54054054054054,7.54054054054054,20.135135135135137,40.54054054054054,35.13513513513514,45.94594594594595,195.27027027027026
4470,I.E. SANTA HELENA,0,0,SANTANDER,0.0,1.2222222222222223,4.555555555555555,44.44444444444444,5.0,5.0,20.0,22.22222222222222,44.44444444444444,44.44444444444444,250.44444444444446
4471,I.E. SANTA LUCIA,0,0,BOLIVAR,0.0,1.8076923076923077,4.846153846153846,53.84615384615385,5.884615384615385,8.423076923076923,22.5,23.076923076923077,34.61538461538461,57.692307692307686,205.84615384615384
4472,I.E. SANTA MARIA DE CAQUIONA,0,0,CAUCA,100.0,1.9565217391304348,4.130434782608695,56.52173913043478,4.565217391304348,5.086956521739131,21.08695652173913,30.434782608695656,30.434782608695656,86.95652173913044,207.69565217391303
4473,I.E. SANTA MARIA DE LA ANTIGUA,0,1,ANTIOQUIA,0.0,1.7019230769230769,3.8846153846153846,48.07692307692308,4.0673076923076925,8.39423076923077,22.98076923076923,65.38461538461539,42.30769230769231,46.15384615384615,204.66346153846155
4474,I.E. SANTA MARTA ANTES (C.E. SANTA MARTA),0,0,CAUCA,0.0,1.75,5.0,25.0,5.25,6.0,58.75,25.0,25.0,50.0,234.5
4475,I.E. SANTA MARTHA,0,0,NARIÑO,0.0,1.5294117647058822,4.176470588235294,11.76470588235294,5.117647058823529,5.647058823529412,22.941176470588236,41.17647058823529,23.52941176470588,29.411764705882355,252.64705882352942
