,COLE_NOMBRE_ESTABLECIMIENTO,COLE_NATURALEZA,COLE_AREA_UBICACION,COLE_DEPTO_UBICACION,ESTU_TIENEETNIA,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,ESTU_DEDICACIONLECTURADIARIA,ESTU_DEDICACIONINTERNET,FAMI_NUMLIBROS,conectividad,alimentacion,ESTU_HORASSEMANATRABAJA,PUNT_GLOBAL
1422,COLEGIO ALFONSO LOPEZ MICHELSEN (PUERTA DEL SOL) ( IED),0,1,BOGOTÁ,0.05343511450381679,2.0076335877862594,3.564885496183206,0.5267175572519084,0.5763358778625954,4.717557251908397,10.706106870229007,28.950381679389313,0.9236641221374046,0.7290076335877863,0.16793893129770993,253.36259541984734
1423,COLEGIO ALFONSO LOPEZ PUMAREJO (IED),0,1,BOGOTÁ,0.058823529411764705,2.504201680672269,4.092436974789916,0.5294117647058824,0.6302521008403361,4.8655462184873945,9.504201680672269,36.34453781512605,0.907563025210084,0.773109243697479,0.25210084033613445,270.14285714285717
1424,COLEGIO ALFONSO REYES,1,1,CUNDINAMARCA,0.0,1.4285714285714286,4.428571428571429,0.0,0.0,4.285714285714286,12.0,33.57142857142857,0.8571428571428571,0.7142857142857143,0.2857142857142857,278.85714285714283
1425,COLEGIO ALFONSO REYES ECHANDIA (IED),0,1,BOGOTÁ,0.1564625850340136,2.074829931972789,3.938775510204082,0.42857142857142855,0.46258503401360546,5.204081632653061,9.0,31.73469387755102,0.8299319727891157,0.6462585034013606,0.1836734693877551,258.0612244897959
1426,COLEGIO ALFREDO IRIARTE (IED),0,1,BOGOTÁ,0.25471698113207547,1.9811320754716981,3.6792452830188678,0.4811320754716981,0.4811320754716981,5.037735849056604,10.783018867924529,26.41509433962264,0.8867924528301887,0.6698113207547169,0.3113207547169811,253.5188679245283
1427,COLEGIO ALIANZA PEDAGOGICA,1,1,CASANARE,0.0,2.625,3.25,0.75,0.9583333333333334,5.375,8.625,53.958333333333336,0.9583333333333334,0.75,0.16666666666666666,343.875
1428,COLEGIO ALMIRANTE PADILLA (IED),0,1,BOGOTÁ,0.08962264150943396,1.7877358490566038,4.0754716981132075,0.42452830188679247,0.4858490566037736,3.8773584905660377,9.04245283018868,25.99056603773585,0.7924528301886793,0.5849056603773585,0.46226415094339623,235.43867924528303
1429,COLEGIO ALQUERIA DE LA FRAGUA (IED),0,1,BOGOTÁ,0.12,2.24,4.68,0.44,0.52,4.2,11.16,33.2,0.96,0.84,0.08,286.52
1430,COLEGIO ALTAMIRA SURORIENTAL (IED),0,1,BOGOTÁ,0.125,1.9886363636363635,4.295454545454546,0.38636363636363635,0.4431818181818182,6.409090909090909,10.5,34.26136363636363,0.8636363636363636,0.8068181818181818,0.18181818181818182,243.76136363636363
1431,COLEGIO ALVARO GOMEZ HURTADO (IED),0,1,BOGOTÁ,0.18487394957983194,2.327731092436975,4.159663865546219,0.5126050420168067,0.6050420168067226,4.159663865546219,10.865546218487395,34.11764705882353,0.9159663865546218,0.7815126050420168,0.3277310924369748,237.61344537815125
1432,COLEGIO AMERICANO DE BARRANQUILLA,1,1,ATLANTICO,0.0,3.59375,3.8541666666666665,0.90625,0.9583333333333334,5.375,13.0625,41.145833333333336,1.0,0.9166666666666666,0.13541666666666666,299.4166666666667
1433,COLEGIO AMOR Y CIENCIA,1,1,VALLE,0.0,2.5,3.2222222222222223,0.3888888888888889,0.7222222222222222,5.333333333333333,12.666666666666666,29.166666666666668,0.9444444444444444,0.6666666666666666,0.2777777777777778,260.1666666666667
1434,COLEGIO ANDAKI,1,1,CAQUETA,0.0,1.6923076923076923,4.230769230769231,0.34615384615384615,0.34615384615384615,3.576923076923077,5.769230769230769,26.73076923076923,0.5384615384615384,0.4230769230769231,0.6153846153846154,204.80769230769232
1435,COLEGIO ANDALUCIA,1,1,SANTANDER,0.0,2.888888888888889,3.740740740740741,0.6666666666666666,0.8148148148148148,5.555555555555555,11.555555555555555,33.333333333333336,0.9259259259259259,0.7777777777777778,0.25925925925925924,251.77777777777777
1436,COLEGIO ANDINO,1,1,VALLE,0.0,4.0,2.0,1.0,1.0,3.0,9.0,17.5,1.0,1.0,0.5,264.0
1437,COLEGIO ANDINO DE TUNJA,1,1,BOYACA,0.0,3.25,3.0,0.95,1.0,5.25,10.5,50.0,1.0,0.8,0.1,345.35
1438,COLEGIO ANDRES BELLO,1,1,CUNDINAMARCA,0.0,2.75,3.0,1.0,1.0,3.75,8.25,27.5,1.0,0.5,0.0,246.25
1439,COLEGIO ANDRES BELLO (IED),0,1,BOGOTÁ,0.06857142857142857,2.6685714285714286,4.222857142857142,0.5485714285714286,0.6057142857142858,5.28,11.108571428571429,34.285714285714285,0.9485714285714286,0.7828571428571428,0.32,255.10857142857142
1440,COLEGIO ANGLO ESPAÑOL,1,0,ANTIOQUIA,0.0,3.757575757575758,3.242424242424242,0.8181818181818182,0.9393939393939394,5.2727272727272725,12.727272727272727,55.45454545454545,0.9696969696969697,0.9393939393939394,0.30303030303030304,272.45454545454544
1441,COLEGIO ANGULO,0,0,SANTANDER,0.0,1.6666666666666667,4.523809523809524,0.23809523809523808,0.3333333333333333,4.714285714285714,8.0,17.142857142857142,0.47619047619047616,0.7619047619047619,0.47619047619047616,253.04761904761904
1442,COLEGIO ANIBAL FERNANDEZ DE SOTO (IED),0,1,BOGOTÁ,0.018518518518518517,3.111111111111111,3.8333333333333335,0.5555555555555556,0.6481481481481481,6.027777777777778,11.13888888888889,40.50925925925926,0.9351851851851852,0.8518518518518519,0.25925925925925924,270.8611111111111
1443,COLEGIO ANTARES DE CARTAGENA (JAR.INF DISNEYL.),1,1,BOLIVAR,0.0,4.5,4.4,0.9,1.0,4.5,14.1,49.5,1.0,0.6,0.1,277.6
1444,COLEGIO ANTONIA SANTOS,1,1,ATLANTICO,0.0,2.6944444444444446,3.9444444444444446,0.7222222222222222,0.8055555555555556,6.083333333333333,11.833333333333334,34.02777777777778,0.8888888888888888,0.6666666666666666,0.19444444444444445,256.1388888888889
1445,COLEGIO ANTONIA SANTOS,1,1,CUNDINAMARCA,0.0,1.4545454545454546,3.909090909090909,0.36363636363636365,0.5454545454545454,3.5454545454545454,7.636363636363637,20.90909090909091,0.7272727272727273,0.7272727272727273,0.18181818181818182,249.54545454545453
1446,COLEGIO ANTONINO,1,1,ANTIOQUIA,0.0,3.0,2.8181818181818183,1.0,1.0,5.454545454545454,10.909090909090908,62.27272727272727,1.0,1.0,0.18181818181818182,309.3636363636364
1447,COLEGIO ANTONIO BARAYA (IED),0,1,BOGOTÁ,0.0,2.5517241379310347,3.8275862068965516,0.6551724137931034,0.6206896551724138,4.448275862068965,10.655172413793103,33.62068965517241,0.896551724137931,0.7241379310344828,0.10344827586206896,270.9655172413793
1448,COLEGIO ANTONIO GALAN,1,1,CORDOBA,0.06666666666666667,1.6266666666666667,4.28,0.24,0.24,3.88,6.12,23.333333333333332,0.3466666666666667,0.37333333333333335,0.5866666666666667,187.45333333333335
1449,COLEGIO ANTONIO JOSE DE SUCRE(IED),0,1,BOGOTÁ,0.08333333333333333,2.75,3.3333333333333335,0.6666666666666666,0.75,5.0,12.0,35.416666666666664,0.9166666666666666,0.8333333333333334,0.25,258.625
1450,COLEGIO ANTONIO JOSE URIBE (IED),0,1,BOGOTÁ,0.16666666666666666,2.119047619047619,4.857142857142857,0.21428571428571427,0.35714285714285715,2.4285714285714284,10.714285714285714,23.214285714285715,0.8095238095238095,0.5952380952380952,0.35714285714285715,226.47619047619048
1451,COLEGIO ANTONIO MARIA GUARIN,0,0,SANTANDER,0.0,1.4444444444444444,3.4444444444444446,0.2222222222222222,0.2222222222222222,5.0,4.333333333333333,15.0,0.2222222222222222,0.3333333333333333,0.2222222222222222,256.55555555555554
1452,COLEGIO ANTONIO NARI¥O,1,1,PUTUMAYO,0.0,1.3333333333333333,4.333333333333333,0.0,0.0,5.0,6.0,20.0,1.0,0.0,0.6666666666666666,213.66666666666666
1453,COLEGIO ANTONIO NARIÑO,1,1,CASANARE,0.0,3.128205128205128,2.6923076923076925,0.9230769230769231,0.9487179487179487,5.230769230769231,11.615384615384615,54.61538461538461,1.0,0.8717948717948718,0.15384615384615385,301.3333333333333
1454,COLEGIO ANTONIO NARIÑO,1,1,META,0.0,1.564102564102564,3.3076923076923075,0.2564102564102564,0.23076923076923078,2.923076923076923,5.846153846153846,17.82051282051282,0.358974358974359,0.48717948717948717,0.8974358974358975,201.82051282051282
1455,COLEGIO ANTONIO NARIÑO (IED),0,1,BOGOTÁ,0.06976744186046512,2.7364341085271318,3.6511627906976742,0.3798449612403101,0.5658914728682171,4.72093023255814,9.837209302325581,36.08527131782946,0.875968992248062,0.7131782945736435,0.40310077519379844,246.25581395348837
1456,COLEGIO ANTONIO VAN UDEN  (IED),0,1,BOGOTÁ,0.029411764705882353,2.4411764705882355,3.9411764705882355,0.5686274509803921,0.6274509803921569,4.882352941176471,10.941176470588236,33.13725490196079,0.9215686274509803,0.7647058823529411,0.16666666666666666,259.5098039215686
1457,COLEGIO ANTONIO VILLAVICENCIO (IED),0,1,BOGOTÁ,0.0,2.183333333333333,4.133333333333334,0.2833333333333333,0.4166666666666667,4.2,7.9,22.083333333333332,0.7166666666666667,0.5833333333333334,0.6666666666666666,214.08333333333334
1458,COLEGIO APOSTOLADO JESUS Y MARIA,1,1,ATLANTICO,0.0,2.5,4.0,0.5,0.5,3.0,12.0,17.5,0.5,0.0,0.0,247.5
1459,COLEGIO AQUILEO PARRA (IED),0,1,BOGOTÁ,0.07801418439716312,2.6382978723404253,3.9361702127659575,0.36879432624113473,0.5177304964539007,5.0,9.51063829787234,35.815602836879435,0.8936170212765957,0.7163120567375887,0.3333333333333333,252.6595744680851
1460,COLEGIO ARBORIZADORA ALTA (IED),0,1,BOGOTÁ,0.0,1.348314606741573,4.168539325842697,0.2808988764044944,0.42696629213483145,4.820224719101123,9.47191011235955,29.269662921348313,0.9101123595505618,0.7303370786516854,0.25842696629213485,240.14606741573033
1461,COLEGIO ARBORIZADORA BAJA (IED),0,1,BOGOTÁ,0.0,1.9051724137931034,4.275862068965517,0.47413793103448276,0.5775862068965517,4.629310344827586,10.241379310344827,32.758620689655174,0.9568965517241379,0.75,0.25,259.4913793103448
1462,COLEGIO ARGELIA (IED),0,1,BOGOTÁ,0.018867924528301886,1.9433962264150944,4.283018867924528,0.5094339622641509,0.6226415094339622,5.037735849056604,9.056603773584905,38.490566037735846,0.9056603773584906,0.6415094339622641,0.2641509433962264,273.2641509433962
1463,COLEGIO ARQUIDIOCESANO JUAN PABLO II,1,1,VALLE,0.0,1.5795454545454546,3.8863636363636362,0.4318181818181818,0.625,4.6022727272727275,10.670454545454545,26.306818181818183,0.9318181818181818,0.7386363636363636,0.13636363636363635,270.7613636363636
1464,COLEGIO ARQUIDIOCESANO SAN PANCRACIO,1,1,ATLANTICO,0.0,2.3333333333333335,3.3333333333333335,0.7666666666666667,0.9666666666666667,3.7,11.6,38.833333333333336,0.9666666666666667,0.7,0.2,264.73333333333335
1465,COLEGIO ARTISTICO MUSICAL PENTAGRAMA,1,1,SANTANDER,0.0,3.5,2.0,1.0,1.0,6.0,18.0,75.0,1.0,1.0,0.0,352.5
1466,COLEGIO ASOSIERVAS,1,1,BOGOTÁ,0.0,2.6666666666666665,3.75,0.5833333333333334,0.75,5.5,11.5,39.166666666666664,0.9166666666666666,0.8333333333333334,0.16666666666666666,263.375
1467,COLEGIO ATABANZHA (IED),0,1,BOGOTÁ,0.029411764705882353,1.9705882352941178,4.264705882352941,0.5,0.6617647058823529,4.720588235294118,11.735294117647058,32.720588235294116,0.8235294117647058,0.8088235294117647,0.29411764705882354,249.27941176470588
1468,COLEGIO ATAHUALPA (IED),0,1,BOGOTÁ,0.04838709677419355,2.4193548387096775,3.935483870967742,0.5,0.5806451612903226,4.790322580645161,11.419354838709678,32.17741935483871,0.9516129032258065,0.8709677419354839,0.16129032258064516,268.258064516129
1469,COLEGIO ATANASIO GIRARDOT (IED),0,1,BOGOTÁ,0.03875968992248062,2.806201550387597,4.162790697674419,0.5968992248062015,0.689922480620155,4.906976744186046,10.511627906976743,37.36434108527132,0.9069767441860465,0.7441860465116279,0.29457364341085274,267.5813953488372
1470,COLEGIO ATENAS (IED),0,1,BOGOTÁ,0.05,2.0,4.2,0.3,0.5,4.35,13.35,21.25,0.85,0.8,0.2,258.4
1471,COLEGIO ATENEO AUTONOMO,1,1,HUILA,0.015503875968992248,1.550387596899225,4.24031007751938,0.21705426356589147,0.3488372093023256,3.7209302325581395,7.465116279069767,22.325581395348838,0.4496124031007752,0.4573643410852713,0.8062015503875969,210.10852713178295
1472,COLEGIO AULAS COLOMBIANAS SAN LUIS (IED]),0,1,BOGOTÁ,0.05555555555555555,2.0,4.111111111111111,0.3148148148148148,0.46296296296296297,3.2222222222222223,10.944444444444445,33.333333333333336,0.8888888888888888,0.6296296296296297,0.3148148148148148,227.59259259259258
1473,COLEGIO AUSUBEL,1,1,CUNDINAMARCA,0.0,2.0,3.0,0.5,0.5,1.5,15.0,17.5,1.0,0.5,1.0,275.0
1474,COLEGIO AVE MARIA,1,1,BOGOTÁ,0.0,2.55,3.4,0.85,0.95,5.25,13.2,47.25,0.95,1.0,0.15,329.45
1475,COLEGIO AVELINA MORENO,0,1,SANTANDER,0.0,1.9158878504672898,3.7289719626168223,0.3644859813084112,0.5887850467289719,4.429906542056075,10.682242990654206,27.523364485981308,0.719626168224299,0.7383177570093458,0.4205607476635514,253.97196261682242
1476,COLEGIO BACHILLERATO COLSUP,1,1,NARIÑO,0.0,1.875,3.9166666666666665,0.375,0.3958333333333333,3.875,9.375,25.208333333333332,0.7708333333333334,0.6458333333333334,0.5625,224.54166666666666
1477,COLEGIO BAHAI RUHI ARBAB,1,1,CAUCA,1.0,2.0,3.888888888888889,0.8888888888888888,1.0,3.6666666666666665,9.333333333333334,23.88888888888889,0.8888888888888888,0.6666666666666666,0.1111111111111111,246.77777777777777
1478,COLEGIO BALBINO GARCIA,0,1,SANTANDER,0.0,2.138211382113821,4.5772357723577235,0.36585365853658536,0.3983739837398374,4.658536585365853,9.926829268292684,24.715447154471544,0.8211382113821138,0.6829268292682927,0.34959349593495936,246.3821138211382
1479,COLEGIO BARTOLOME DE LAS CASAS,1,1,VALLE,0.0,2.1666666666666665,4.0,0.75,0.9166666666666666,4.25,12.0,42.5,0.8333333333333334,0.5833333333333334,0.25,244.5
1480,COLEGIO BASICO PIO XII,0,1,META,0.0,2.4,4.333333333333333,0.7333333333333333,0.8,4.0,12.8,28.0,0.8,0.8,0.13333333333333333,245.13333333333333
1481,COLEGIO BEATO JUAN XXIII,1,1,CORDOBA,0.0,2.111111111111111,3.6666666666666665,0.7777777777777778,1.0,2.3333333333333335,14.0,21.11111111111111,0.8888888888888888,0.4444444444444444,0.1111111111111111,253.22222222222223
1482,COLEGIO BELLAVISTA (IED),0,1,BOGOTÁ,0.011904761904761904,1.9523809523809523,3.9285714285714284,0.40476190476190477,0.5595238095238095,5.892857142857143,8.857142857142858,38.75,0.9285714285714286,0.6666666666666666,0.2857142857142857,263.70238095238096
1483,COLEGIO BENEDICTINO DE SANTA MARIA,1,1,ANTIOQUIA,0.0,4.815789473684211,3.3684210526315788,0.8947368421052632,1.0,3.3947368421052633,11.605263157894736,56.18421052631579,1.0,0.9736842105263158,0.07894736842105263,324.6842105263158
1484,COLEGIO BENEDICTO XVI,0,1,CUNDINAMARCA,0.007751937984496124,2.434108527131783,3.75968992248062,0.5116279069767442,0.6046511627906976,5.372093023255814,9.69767441860465,33.52713178294574,0.8992248062015504,0.7286821705426356,0.18604651162790697,245.47286821705427
1485,COLEGIO BENJAMIN HERRERA (IED),0,1,BOGOTÁ,0.046153846153846156,2.646153846153846,3.646153846153846,0.6461538461538462,0.7230769230769231,5.2846153846153845,10.292307692307693,39.73076923076923,0.9384615384615385,0.7923076923076923,0.23846153846153847,265.9307692307692
1486,COLEGIO BERNARDO JARAMILLO (IED),0,1,BOGOTÁ,0.0392156862745098,2.2745098039215685,4.196078431372549,0.5686274509803921,0.6372549019607843,4.647058823529412,11.529411764705882,28.970588235294116,0.9411764705882353,0.7058823529411765,0.2647058823529412,250.8235294117647
1487,COLEGIO BERNARDO OSPINA VILLA,1,0,CORDOBA,0.0,1.8333333333333333,3.8333333333333335,0.5833333333333334,0.6666666666666666,3.0,7.5,15.0,0.6666666666666666,0.5,0.0,255.58333333333334
1488,COLEGIO BERNORAMA,0,0,SANTANDER,0.0,1.5384615384615385,4.230769230769231,0.3076923076923077,0.46153846153846156,3.6923076923076925,5.076923076923077,20.0,0.07692307692307693,0.46153846153846156,0.6153846153846154,230.15384615384616
1489,COLEGIO BERTRAND RUSSELL,1,0,CUNDINAMARCA,0.0,3.6666666666666665,2.7777777777777777,1.0,0.9444444444444444,6.833333333333333,15.333333333333334,53.333333333333336,1.0,0.8888888888888888,0.05555555555555555,301.94444444444446
1490,COLEGIO BICENTENARIO (OPERADO POR U. PAMPLONA),1,1,NORTE SANTANDER,0.0,1.3114754098360655,4.016393442622951,0.3770491803278688,0.3770491803278688,4.918032786885246,9.491803278688524,23.60655737704918,0.6557377049180327,0.6229508196721312,0.22950819672131148,256.75409836065575
1491,COLEGIO BIFFI LA SALLE,1,1,ATLANTICO,0.0,3.861111111111111,3.611111111111111,0.9444444444444444,0.9583333333333334,6.208333333333333,12.916666666666666,44.166666666666664,1.0,0.9166666666666666,0.18055555555555555,310.6111111111111
1492,COLEGIO BILBAO (IED),0,1,BOGOTÁ,0.03076923076923077,2.4,4.076923076923077,0.5846153846153846,0.6,3.923076923076923,10.892307692307693,39.69230769230769,0.9846153846153847,0.8153846153846154,0.18461538461538463,270.7230769230769
1493,COLEGIO BILINGUE,1,1,CHOCO,1.0,2.0,4.4,1.0,1.0,4.5,9.6,21.5,0.9,0.7,0.1,184.8
1494,COLEGIO BILINGUE ELISA DIAZGRANADOS,1,1,MAGDALENA,0.0,3.4705882352941178,3.4705882352941178,0.9411764705882353,0.9411764705882353,5.117647058823529,14.823529411764707,50.88235294117647,1.0,0.8235294117647058,0.17647058823529413,299.8235294117647
1495,COLEGIO BILINGUE HISPANO AMERICANO,1,1,VALLE,0.0,3.5217391304347827,3.260869565217391,0.9565217391304348,0.9130434782608695,4.434782608695652,11.478260869565217,42.391304347826086,0.9565217391304348,0.8260869565217391,0.08695652173913043,331.60869565217394
1496,COLEGIO BILINGUE LA CONSOLATA,1,1,SANTANDER,0.06666666666666667,3.2666666666666666,3.2666666666666666,0.8666666666666667,0.9333333333333333,5.8,13.8,40.0,1.0,1.0,0.06666666666666667,314.26666666666665
1497,COLEGIO BILINGUE LERNER & KLEIN,1,1,CUNDINAMARCA,0.0,3.1,3.4,1.0,1.0,6.3,13.2,55.0,1.0,1.0,0.1,339.5
1498,COLEGIO BILINGUE LOS ANGELES,1,1,CESAR,0.0,1.6,3.8,0.8,1.0,10.2,9.0,32.0,0.6,0.4,0.0,305.0
1499,COLEGIO BILINGUE PÍO XII CAMPESTRE,1,1,CUNDINAMARCA,0.0,3.6666666666666665,3.2666666666666666,0.6,0.7333333333333333,4.4,14.0,61.666666666666664,1.0,0.8666666666666667,0.06666666666666667,297.93333333333334
1500,COLEGIO BILINGUE REAL AMERICANO,1,0,CUNDINAMARCA,0.0,3.5714285714285716,3.2857142857142856,1.0,1.0,3.4285714285714284,14.571428571428571,46.07142857142857,1.0,1.0,0.0,335.7857142857143
1501,COLEGIO BILINGÜE CELESTIN FREINET,1,1,SANTANDER,0.0,2.923076923076923,3.1538461538461537,0.8461538461538461,0.8461538461538461,4.615384615384615,11.538461538461538,34.61538461538461,1.0,0.9230769230769231,0.3076923076923077,319.7692307692308
1502,COLEGIO BILINGÜE DEL LLANO,1,1,META,0.0,1.4,3.8,0.6,0.4,10.8,9.0,54.0,0.6,1.0,0.6,219.8
1503,COLEGIO BILINGÜE INTEGRAL,1,1,BOGOTÁ,0.0,3.0,3.8461538461538463,0.8076923076923077,0.8846153846153846,4.5,11.884615384615385,55.76923076923077,1.0,0.9230769230769231,0.11538461538461539,314.5769230769231
1504,COLEGIO BILINGÜE JOSE ALLAMANO,1,1,BOGOTÁ,0.0,3.087719298245614,3.6315789473684212,0.8421052631578947,0.9122807017543859,6.631578947368421,11.263157894736842,48.68421052631579,1.0,0.8947368421052632,0.14035087719298245,320.63157894736844
1505,COLEGIO BILINGÜE JOSE ANGEL MEDINA,1,1,CESAR,0.0,2.0,2.0,0.5,1.0,10.5,12.0,30.0,1.0,0.5,0.0,276.5
1506,COLEGIO BILINGÜE LISA MEITNER,1,1,BOGOTÁ,0.0,4.066666666666666,4.6,0.9333333333333333,1.0,4.8,13.2,55.0,1.0,1.0,0.2,328.4
1507,COLEGIO BILINGÜE MELANIE KLEIN SCHOOL,1,1,CUNDINAMARCA,0.0,3.088888888888889,3.2666666666666666,0.9555555555555556,0.9555555555555556,6.266666666666667,12.2,54.666666666666664,1.0,1.0,0.08888888888888889,347.4222222222222
1508,COLEGIO BILINGÜE OXFORD - SEDE PRINCIPAL,1,0,BOYACA,0.0,2.8,4.4,1.0,0.8,4.5,10.5,47.5,1.0,1.0,0.1,283.1
1509,COLEGIO BILINGÜE PÍO XII CAMPESTRE COTA,1,0,CUNDINAMARCA,0.0,3.0,3.4444444444444446,0.8888888888888888,1.0,4.333333333333333,10.666666666666666,28.88888888888889,1.0,0.7777777777777778,0.1111111111111111,263.0
1510,COLEGIO BILINGÜE SAN JUAN DE DIOS,1,1,BOGOTÁ,0.0,2.857142857142857,3.7532467532467533,0.8441558441558441,0.8831168831168831,4.558441558441558,12.428571428571429,50.58441558441559,0.987012987012987,0.961038961038961,0.2987012987012987,272.5064935064935
1511,COLEGIO BILINGÜE SAN JUAN DE ÁVILA,1,1,BOGOTÁ,0.0,3.230769230769231,3.1923076923076925,0.9807692307692307,0.9230769230769231,4.788461538461538,12.807692307692308,45.38461538461539,1.0,0.9423076923076923,0.07692307692307693,317.9230769230769
1512,COLEGIO BOLIVAR DE SOACHA,1,1,CUNDINAMARCA,0.03333333333333333,2.688888888888889,3.2888888888888888,0.8777777777777778,0.9111111111111111,5.433333333333334,12.0,50.833333333333336,0.9888888888888889,0.9333333333333333,0.15555555555555556,291.8777777777778
1513,COLEGIO BOLIVARIANO,1,1,BOGOTÁ,0.021739130434782608,2.9782608695652173,3.869565217391304,0.7391304347826086,0.9130434782608695,4.434782608695652,13.043478260869565,45.97826086956522,0.9565217391304348,0.8260869565217391,0.5,237.56521739130434
1514,COLEGIO BOLIVARIANO,1,1,BOYACA,0.0,1.65,3.4,0.3,0.45,4.8,8.1,27.0,0.3,0.45,0.4,237.0
1515,COLEGIO BOSANOVA (IED),0,1,BOGOTÁ,0.17391304347826086,2.0,3.869565217391304,0.4492753623188406,0.5507246376811594,4.304347826086956,11.478260869565217,29.92753623188406,0.8985507246376812,0.7536231884057971,0.18840579710144928,251.36231884057972
1516,COLEGIO BOSTON,1,1,BOYACA,0.03125,2.59375,3.8125,0.65625,0.65625,4.78125,9.9375,31.5625,0.8125,0.6875,0.3125,253.09375
1517,COLEGIO BOSTON,1,1,CALDAS,0.0,2.6041666666666665,3.3541666666666665,0.5833333333333334,0.6979166666666666,3.65625,10.640625,25.598958333333332,0.8958333333333334,0.6979166666666666,0.4375,234.33333333333334
1518,COLEGIO BOSTON,1,1,CUNDINAMARCA,0.0,2.522727272727273,3.6363636363636362,0.4772727272727273,0.6363636363636364,3.0681818181818183,11.386363636363637,27.045454545454547,0.8409090909090909,0.8636363636363636,0.3181818181818182,229.4090909090909
1519,COLEGIO BOSTON (ANTIGUO COL EDUC SAN MATEO),1,1,BOGOTÁ,0.0,3.032258064516129,4.032258064516129,0.8387096774193549,0.8709677419354839,3.5806451612903225,12.96774193548387,35.32258064516129,0.9354838709677419,0.8064516129032258,0.3225806451612903,245.67741935483872
1520,COLEGIO BOYACA DE DUITAMA,0,1,BOYACA,0.0,1.6962025316455696,3.8607594936708862,0.4050632911392405,0.5063291139240507,4.974683544303797,9.037974683544304,32.08860759493671,0.7721518987341772,0.6075949367088608,0.27848101265822783,273.40506329113924
1521,COLEGIO BRASILIA - BOSA (IED),0,1,BOGOTÁ,0.011111111111111112,1.9944444444444445,3.922222222222222,0.4388888888888889,0.5166666666666667,4.666666666666667,10.033333333333333,28.055555555555557,0.8722222222222222,0.6944444444444444,0.31666666666666665,252.11111111111111
1522,COLEGIO BRASILIA - USME (IED),0,1,BOGOTÁ,0.0,2.0,3.972972972972973,0.5675675675675675,0.6621621621621622,4.945945945945946,11.35135135135135,33.04054054054054,0.918918918918919,0.7432432432432432,0.36486486486486486,251.64864864864865
1523,COLEGIO BRAVO PAEZ (IED),0,1,BOGOTÁ,0.10434782608695652,2.3304347826086955,4.391304347826087,0.4,0.5739130434782609,4.747826086956522,10.747826086956522,35.04347826086956,0.9130434782608695,0.7217391304347827,0.3130434782608696,246.9913043478261
1524,COLEGIO BRITANICO,1,1,CUNDINAMARCA,0.0,2.3260869565217392,3.4782608695652173,0.5,0.5652173913043478,4.695652173913044,10.956521739130435,30.32608695652174,1.0,0.8043478260869565,0.4782608695652174,233.47826086956522
1525,COLEGIO BUENAVENTURA JAUREQUI,1,1,CUNDINAMARCA,0.0,2.6875,4.375,0.6875,1.0,2.4375,14.0625,57.5,0.9375,0.875,0.1875,301.25
1526,COLEGIO CAFAM LA ESPERANZA (IED),0,1,BOGOTÁ,0.0,2.107142857142857,4.119047619047619,0.5833333333333334,0.4880952380952381,5.428571428571429,9.428571428571429,38.57142857142857,0.9047619047619048,0.7619047619047619,0.20238095238095238,252.66666666666666
1527,COLEGIO CAFAM SANTA LUCIA (IED),0,1,BOGOTÁ,0.02531645569620253,2.1265822784810124,4.341772151898734,0.6329113924050633,0.7341772151898734,4.746835443037975,11.354430379746836,41.64556962025316,0.9873417721518988,0.7088607594936709,0.21518987341772153,264.9620253164557
1528,COLEGIO CAJASAI,1,1,SAN ANDRES,0.35,2.65,3.75,0.75,0.9,6.15,11.175,31.0,0.675,0.675,0.225,238.025
1529,COLEGIO CALASANZ (IED),0,1,BOGOTÁ,0.04285714285714286,1.542857142857143,4.457142857142857,0.5571428571428572,0.6428571428571429,5.7,9.942857142857143,44.07142857142857,0.9285714285714286,0.7714285714285715,0.15714285714285714,293.3857142857143
1530,COLEGIO CAMILO TORRES PARA JOVENES Y ADULTOS,1,1,SANTANDER,0.0,2.5833333333333335,4.166666666666667,0.5,0.75,4.25,9.0,19.583333333333332,0.8333333333333334,0.6666666666666666,0.75,218.0
1531,COLEGIO CAMP JAIME GARZON (IED),0,0,BOGOTÁ,0.07142857142857142,1.7857142857142858,4.142857142857143,0.35714285714285715,0.5,4.714285714285714,6.428571428571429,30.357142857142858,0.6428571428571429,0.5,0.6428571428571429,229.28571428571428
1532,COLEGIO CAMPESTRE  LA SABANA,1,0,CUNDINAMARCA,0.0,2.4444444444444446,3.4444444444444446,0.8888888888888888,1.0,7.333333333333333,11.0,63.888888888888886,0.8888888888888888,0.7777777777777778,0.1111111111111111,274.55555555555554
1533,COLEGIO CAMPESTRE  SAN JUAN DE LA LOMA,1,1,VALLE,0.0,3.9444444444444446,2.7777777777777777,1.0,1.0,5.666666666666667,14.333333333333334,60.833333333333336,1.0,0.8888888888888888,0.05555555555555555,320.3888888888889
1534,COLEGIO CAMPESTRE COLOMBO BRITÁNICO,1,0,CUNDINAMARCA,0.0,3.1176470588235294,2.764705882352941,0.7647058823529411,1.0,5.470588235294118,12.529411764705882,60.88235294117647,1.0,1.0,0.0,321.94117647058823
